Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,845.8437609404795
FDU32,OUT049,2118.616339695497
FDY27,OUT049,3009.347382611302
NCP54,OUT013,2134.8202102524556
NCZ41,OUT049,2124.4978190809707
DRL49,OUT013,2211.6390417288126
FDI05,OUT018,1062.6825165027926
FDY56,OUT045,3794.330309088045
DRC13,OUT013,2127.2816049339535
NCV29,OUT017,3072.0270148515733
FDR24,OUT049,1458.7748801624316
FDZ34,OUT018,2775.7028968223467
FDP37,OUT035,2112.121938083049
FDX08,OUT027,5087.201589328125
FDS57,OUT045,2072.6015429486315
NCG18,OUT049,1715.5328719495983
FDK25,OUT018,2511.6157411109702
FDH53,OUT049,1231.6655225342731
DRI59,OUT018,3287.031627216823
FDA52,OUT046,2710.1602390637822
FDT20,OUT010,25.039860687459512
FDE36,OUT019,588.6106490908992
FDI24,OUT017,2847.337581644739
FDB28,OUT018,2895.9544538768732
FDV11,OUT017,2868.5818268266894
FDP01,OUT046,2289.2889893392576
FDD34,OUT027,4145.710090006019
FDJ50,OUT027,1463.2638835508162
FDZ44,OUT013,1931.460040591001
DRO59,OUT035,1260.8346472599642
DRB48,OUT045,737.3372336894457
FDR21,OUT018,2671.8171382476985
NCE42,OUT010,796.7685206108846
FDO23,OUT046,1414.264192755953
NCE30,OUT018,3103.157433921287
FDQ22,OUT035,736.6173031826634
FDY01,OUT045,1925.285152306951
FDS08,OUT017,2756.8252503122794
FDG28,OUT018,3406.9620790475456
FDQ51,OUT018,621.1327571855603
FDB05,OUT017,3834.354577019471
FDO56,OUT049,1948.9383601817567
FDE02,OUT018,1251.522031497635
FDN45,OUT017,3619.7450522397407
FDS09,OUT013,801.2421855638121
NCA54,OUT018,2690.7928666343373
FDP09,OUT010,635.5885848029749
FDC53,OUT045,1623.2924581574373
NCM55,OUT017,3173.095864244822
FDL09,OUT018,2521.5751699482416
FDA11,OUT019,283.327320821534
FDA50,OUT045,1520.1114873969734
FDC23,OUT017,2948.1738832844285
FDE22,OUT049,2666.7376719005288
FDD23,OUT046,3107.557768567503
NCA29,OUT049,3017.425960092673
FDK38,OUT046,2347.5082698023366
DRC13,OUT046,2084.277545144758
NCP43,OUT049,2925.2004431783043
FDX28,OUT049,1639.7698519029034
FDF08,OUT049,1462.3038264722036
FDZ33,OUT046,2371.129754273879
FDD10,OUT049,2843.4024386707865
FDO58,OUT017,2665.2576881714795
FDI50,OUT017,3935.7516307568376
FDO58,OUT045,2631.402170836938
FDX08,OUT013,3125.284428798042
NCK17,OUT010,19.446753206141818
FDF39,OUT035,4194.888347968505
FDU45,OUT010,305.2204437872281
NCJ18,OUT018,1666.3609614376749
DRC27,OUT019,527.4585976140321
DRC25,OUT035,1437.407221031981
FDU59,OUT035,2519.953535662024
FDU28,OUT035,3248.3538511375614
NCP30,OUT046,717.112523882987
FDB39,OUT018,740.2420115326541
FDE41,OUT013,1393.373536636628
DRH11,OUT010,162.24372098179253
FDA58,OUT045,3751.919983942571
FDU50,OUT046,1890.0508589359704
FDM34,OUT013,2161.3510190589677
FDM44,OUT027,2684.7221616544366
FDR39,OUT045,3029.476018572658
FDM25,OUT045,2807.720128335601
FDQ49,OUT049,2453.625816963205
DRH25,OUT018,681.7239590800975
FDM09,OUT027,4421.365617462158
FDL44,OUT019,481.11769502065437
NCR42,OUT018,510.77743455325447
DRL59,OUT046,863.4819593617052
FDX43,OUT013,2750.113580358503
DRK47,OUT010,669.2291969480602
FDU48,OUT018,1843.6673007322852
FDY12,OUT045,830.9794198199289
NCN43,OUT018,1838.8470204454234
NCM55,OUT018,2772.476345654233
FDQ21,OUT027,3190.695801881182
FDX13,OUT035,4107.905042667669
NCK30,OUT027,6191.32971613443
FDG20,OUT049,2975.623164746026
DRG27,OUT017,760.4966928952807
FDY14,OUT018,3704.09372978753
FDP59,OUT035,1534.388772414663
FDU60,OUT017,2980.412210447626
NCC18,OUT019,425.5397179409635
DRJ39,OUT017,3523.197053670484
FDS07,OUT049,1938.4072996761026
FDM08,OUT027,5777.793929301207
FDP51,OUT045,2072.4697794448357
FDU16,OUT035,1376.8631026716307
FDH12,OUT013,1679.9571973031664
DRE48,OUT010,546.9120321105213
NCL42,OUT027,6003.404649590376
FDR21,OUT045,2768.442964053316
NCW29,OUT035,2163.7970311791055
FDO11,OUT013,4323.565862042685
NCM31,OUT049,2099.510575841719
FDV35,OUT019,310.0093110107333
FDF58,OUT017,1023.2077293690008
NCE43,OUT049,2837.3365398753094
FDA02,OUT035,2563.5698511328533
DRL37,OUT010,27.471431646645875
FDR24,OUT018,1237.7987444772675
FDW59,OUT049,1370.2581420510421
FDS22,OUT049,812.3835314612041
FDW24,OUT017,843.5088082063431
FDU24,OUT035,1632.4193257003358
FDA21,OUT027,5166.080346600184
FDH58,OUT027,3061.0504851291366
FDW36,OUT018,1398.2787653341877
FDI45,OUT027,4885.864739200321
FDU01,OUT018,2897.2742703717086
FDF35,OUT027,2693.5402083272957
FDU43,OUT019,486.62266612264
FDE24,OUT019,391.99348587257674
FDK50,OUT049,2739.547488586346
FDG31,OUT045,1024.8189530037423
FDC60,OUT045,1581.2524062835923
FDL36,OUT013,1468.0702387940873
FDP21,OUT013,3213.3867903938935
FDW16,OUT045,1419.5920104901054
FDX02,OUT017,3789.9275405513354
FDQ58,OUT027,3821.5143678737873
FDT51,OUT046,1805.1690991163152
FDD59,OUT049,1263.8884255142868
NCM42,OUT018,1422.2501799376662
FDA57,OUT018,542.4699592413026
FDZ48,OUT035,1959.736287857198
FDE46,OUT045,2473.8596643465125
NCZ30,OUT019,326.77847163586875
FDB56,OUT017,3189.7236605196754
FDA25,OUT027,2697.1071644057743
FDD20,OUT013,2171.5576863566716
FDL25,OUT013,1467.5745843285576
NCO18,OUT049,3066.110626877001
FDJ45,OUT017,693.0714465244591
FDR12,OUT035,2853.3268918642007
NCF19,OUT010,56.75839828964149
FDK25,OUT046,2647.6170630784504
NCR17,OUT046,1939.4335460937007
FDC52,OUT046,2432.757025337016
NCA54,OUT017,2927.4023819333697
FDR45,OUT010,704.9495074257153
NCM19,OUT049,1941.5040027160996
FDF39,OUT027,5982.6314483299175
FDX23,OUT049,1542.8055661093015
FDD58,OUT027,2687.2959888300106
FDX28,OUT013,1651.8734874911768
NCD31,OUT013,2775.290635496778
FDU57,OUT018,2243.9360609912274
FDI27,OUT046,821.7658347463471
NCM42,OUT046,1678.1825727792334
FDD32,OUT027,2393.938461670616
FDI34,OUT013,3947.2367197027706
NCM29,OUT049,2189.1427343825517
FDG46,OUT018,1623.0889393818534
DRC01,OUT010,75.94789162686008
FDB15,OUT027,5784.078219869299
NCA17,OUT027,3703.0230503704524
FDF10,OUT046,2387.84123554064
FDR26,OUT027,4786.686345653506
FDI02,OUT049,1910.9928594983412
NCM54,OUT010,338.8753297697368
FDF14,OUT013,2475.566305155957
FDJ33,OUT010,374.6068428564287
FDM20,OUT035,4022.4937296433327
FDC03,OUT027,5258.900213176175
NCX05,OUT046,1916.4840463395262
NCM41,OUT027,2543.2779941436665
NCU29,OUT010,358.0809675495927
FDQ59,OUT017,1384.739081800053
FDH46,OUT010,256.07111225827254
FDH09,OUT013,784.8430173228447
NCD06,OUT045,809.2212263915288
FDC15,OUT035,2392.542573166774
DRD37,OUT027,1294.2836228412723
FDT28,OUT027,3685.9109343377713
FDR28,OUT027,4173.472083050542
FDT38,OUT017,1397.664518297636
FDV34,OUT027,2210.415791843111
FDY52,OUT035,995.1751316395482
FDB34,OUT013,1378.3373379411635
DRL23,OUT018,1406.8657639748837
DRB24,OUT046,2435.703676740398
FDJ50,OUT046,962.5262876532988
FDQ49,OUT035,2519.5024463649816
FDP20,OUT035,2109.188585797118
FDV19,OUT027,4115.866990390506
NCR54,OUT045,3147.4276794099355
FDO09,OUT010,655.8346848460515
FDS57,OUT018,1915.5610694935954
FDN10,OUT049,1937.5978781849185
FDV23,OUT049,2121.3348940174537
FDY28,OUT049,3403.777170937504
DRG51,OUT013,2780.3577099838462
FDD45,OUT019,241.2520803164788
NCL18,OUT027,4935.976862264838
NCM29,OUT013,2225.6962255411504
FDF17,OUT027,4772.462019729478
FDE22,OUT017,2710.03664704443
FDQ22,OUT017,737.2739339743662
FDS01,OUT013,3135.8199768107656
FDW35,OUT027,1208.682803007135
FDJ33,OUT046,2072.7940587831436
NCF54,OUT035,2832.4486590972006
FDE09,OUT013,1686.9659207342545
NCE06,OUT045,2561.561185992521
DRH49,OUT049,1227.727409410022
FDY43,OUT045,2756.670248426249
NCT05,OUT017,4145.84071994302
FDZ34,OUT045,3114.0444494608437
FDL38,OUT017,1440.5955086681593
FDZ31,OUT017,3139.2574410151847
FDR14,OUT035,951.981048471401
NCN54,OUT049,1239.9499123030898
NCC42,OUT027,3362.86754998227
FDK08,OUT017,1711.4612979608319
FDP59,OUT013,1499.7955101797368
FDV22,OUT035,2693.8688743012804
FDD33,OUT035,3695.747891876774
DRE60,OUT027,5746.199929779188
FDK52,OUT046,3633.048277444852
FDA02,OUT017,2526.8189814838724
FDM56,OUT049,1684.5152856710624
FDE57,OUT035,2147.940067460832
FDM32,OUT045,1398.514188227908
NCQ30,OUT027,3126.8513792037847
FDQ27,OUT027,2692.257580551398
FDT60,OUT027,3249.6180910518146
FDU43,OUT049,4011.45653043161
NCO55,OUT035,1690.3919203657636
FDG02,OUT045,3152.9502234544047
FDJ28,OUT013,3267.5939828120604
FDP40,OUT045,1975.3115273891096
FDJ38,OUT045,3124.0702802379565
NCC54,OUT017,3792.739369094014
NCZ41,OUT046,2035.3280066004177
FDK38,OUT019,364.8054587254616
FDU52,OUT013,2462.0539355247406
FDC40,OUT046,1236.179689514599
NCR30,OUT017,1130.420007933853
NCN18,OUT017,1890.9011641416535
FDB50,OUT035,1346.5890203890665
FDG04,OUT013,3274.943539486897
FDR26,OUT035,2713.8478533283105
NCT17,OUT018,2809.7108361806586
FDX35,OUT027,5519.219152816665
FDS12,OUT046,2065.804417266309
NCZ29,OUT027,3337.502015131627
FDB38,OUT010,416.0741260229931
FDP12,OUT013,680.1468977717234
FDP22,OUT046,843.8324264447007
FDS26,OUT018,4078.913049785732
FDR52,OUT046,3151.287481854079
DRJ13,OUT046,2573.475500159209
FDU48,OUT027,3334.599441483867
FDE29,OUT035,1004.7937527657238
NCT29,OUT049,2110.8841980794627
DRK37,OUT018,3044.1903764250906
FDK55,OUT046,1346.2944746081032
FDR07,OUT046,1608.4337758916754
FDO21,OUT027,5745.742450602867
FDK46,OUT049,4278.6979658122555
FDB12,OUT045,1643.8254965872698
FDT31,OUT027,4890.5757927465065
FDJ33,OUT045,2079.1753547432445
FDC26,OUT027,2758.627291537738
NCQ02,OUT045,3173.9374022160464
FDP08,OUT010,459.97850611414196
FDB11,OUT027,5747.790723942512
FDV55,OUT013,2420.0979519534585
FDW20,OUT049,2045.890299768094
NCJ18,OUT019,341.477620795905
FDC41,OUT018,1004.5773483535479
FDE14,OUT027,2705.646562628037
FDG35,OUT013,2597.229441283645
FDF45,OUT035,1004.5665538445423
FDS19,OUT027,2244.559305967111
FDS58,OUT019,450.76431118912626
FDA26,OUT017,3585.562615338056
FDM32,OUT049,1370.367635231623
FDL45,OUT046,2067.0733368629913
FDZ55,OUT049,2598.236358727861
FDY37,OUT049,2189.3026008818915
FDO46,OUT046,3142.1865999409692
FDQ60,OUT046,1981.9653842873497
FDA19,OUT018,1854.212239464025
FDL15,OUT046,2354.3897714654954
FDM10,OUT018,2881.7139042792414
NCL05,OUT017,740.7795493520499
DRK49,OUT010,21.572313814092244
NCE18,OUT027,6342.435401837286
FDG40,OUT049,705.8354663751487
DRI59,OUT045,3542.336284539793
FDK28,OUT035,3815.963179090299
NCD06,OUT019,95.22155475157507
FDO11,OUT019,787.3874469774139
FDK27,OUT046,2033.410730006599
FDT43,OUT027,1433.939640643606
FDD38,OUT018,1400.9871205160023
FDA16,OUT049,3602.6623160677723
FDL14,OUT027,3897.512130385851
NCM17,OUT049,752.5445894112768
FDD20,OUT045,2109.304738387677
FDA40,OUT045,1400.3181480332141
FDL43,OUT045,1307.879636264801
FDV15,OUT045,1645.8390949537993
FDE52,OUT046,1423.4219781921179
NCL17,OUT010,398.0317822584172
NCJ31,OUT045,3636.825325666439
FDR60,OUT045,1295.2775771111708
NCA18,OUT035,1940.3487116287763
FDS21,OUT027,1869.9433733595395
FDW09,OUT035,1373.557503137764
FDL26,OUT035,2599.89098817024
FDS47,OUT018,1277.2096361003048
FDC39,OUT046,3279.5291715709227
FDT51,OUT035,1836.1953007572556
FDK40,OUT035,4173.055252399508
NCG19,OUT045,3639.5149848893657
FDZ07,OUT046,984.3167383965077
FDF08,OUT027,2542.359190736226
FDO04,OUT013,899.9429175696583
FDK41,OUT018,1191.5286741129735
FDP15,OUT049,4212.057882580845
NCD43,OUT018,1398.2948177675762
NCP18,OUT013,2489.7094481417084
FDZ51,OUT046,1495.7067552841559
DRH13,OUT035,1663.5254715239093
FDF38,OUT045,743.1806876629103
NCI43,OUT045,807.1977946300603
FDM38,OUT027,1758.5743151006136
FDS03,OUT013,1036.1610044366232
DRJ47,OUT017,2823.5656922385947
FDT50,OUT010,297.610904437225
FDV02,OUT046,2738.6655964851166
NCG18,OUT017,1756.0180599400674
FDW52,OUT046,2611.8154398712772
FDS40,OUT035,765.6928529058396
FDN31,OUT017,3171.3523103087578
FDA37,OUT045,2077.5380227959085
FDA15,OUT046,3955.738623503537
FDL39,OUT046,2789.189506767254
FDJ53,OUT045,2070.1148633498997
FDX22,OUT013,3678.10658298245
NCZ42,OUT045,3961.396677457386
FDD56,OUT027,4771.878359574427
FDD40,OUT017,3264.5643748279545
FDS50,OUT013,3494.3247505924173
NCN14,OUT013,3159.040618972628
FDT15,OUT013,3225.5540174846856
NCS18,OUT027,2719.720117208613
NCO26,OUT010,327.4085257164904
FDF58,OUT018,783.9385412002829
NCB19,OUT013,1422.6396744320389
FDH26,OUT017,2143.4038484047414
DRB24,OUT027,3773.750918317146
FDA49,OUT018,1189.8038634095365
FDB32,OUT045,1554.9136956865277
FDI36,OUT017,3353.5786611080784
NCA17,OUT010,349.56381756143963
FDH22,OUT013,2081.850830812857
NCM26,OUT018,2243.95776384668
FDT15,OUT027,5161.853809201666
FDB16,OUT018,1216.3230383048788
NCP54,OUT027,3267.731452703171
FDJ36,OUT013,1681.4333342694379
FDO28,OUT045,1953.649158591363
FDU09,OUT013,910.8769438407727
FDF29,OUT017,2177.4040469469346
FDY08,OUT013,2211.6319579986052
DRJ59,OUT018,536.329031741693
FDT23,OUT027,2267.123175482364
FDU15,OUT018,484.97241117468155
FDT47,OUT013,1684.9610776119564
FDI53,OUT019,539.3448749433178
FDR59,OUT018,3584.9208237300663
FDD53,OUT035,748.701600796052
FDY51,OUT017,3522.9421284411956
FDT04,OUT049,731.6213403310466
FDU51,OUT049,2938.3920622019564
FDG14,OUT035,2510.9135583519474
NCU06,OUT045,3796.5509030394796
DRG25,OUT046,3130.5078399441254
DRH49,OUT035,1383.710360785631
FDN15,OUT035,2180.399297817608
FDL43,OUT018,977.5306643830506
NCT18,OUT049,3334.5597483947854
NCB31,OUT013,4032.8658426960073
FDK57,OUT035,2006.4715681237549
FDY04,OUT019,482.38152515239915
NCP54,OUT046,2078.5452645350038
FDF41,OUT013,4024.3779057194356
FDM01,OUT045,1663.084730375998
FDW03,OUT045,1776.9845689648419
FDF28,OUT045,2084.2288381119492
FDY37,OUT017,2175.1137698890516
FDQ03,OUT017,3894.537180532025
FDP51,OUT027,3108.1656969806713
FDJ40,OUT017,1789.7382077745635
FDC32,OUT049,1442.2187774190052
DRI49,OUT027,2365.4454576906096
NCW54,OUT017,964.3892202117496
FDF09,OUT017,726.2904023072039
FDP45,OUT018,3532.392645690124
DRJ23,OUT018,2748.6804196325843
FDS59,OUT017,1790.1372148603411
FDY08,OUT046,2084.6334149006175
FDX16,OUT049,2394.183009894324
FDY16,OUT018,2773.882626024187
FDK32,OUT035,2584.979306484614
FDQ22,OUT013,702.8159892515462
NCC31,OUT018,2315.1102108477544
FDG58,OUT049,2438.712249158506
DRF48,OUT013,3105.147081870339
DRH36,OUT049,1089.2449781525615
NCR30,OUT035,1202.4912880638194
FDB03,OUT019,546.5904199372952
FDZ28,OUT027,3312.3134820882533
FDR35,OUT017,3292.7883699575846
DRD15,OUT027,6181.304416196624
FDJ33,OUT019,360.98608250466117
FDA56,OUT010,349.18348220839107
FDP56,OUT046,816.7802649847977
NCT30,OUT046,832.877449710793
FDK15,OUT017,1664.1247684177692
FDH44,OUT018,2258.853536375149
FDV01,OUT013,2452.7784453454765
DRG03,OUT017,2495.7332770794083
FDG50,OUT027,2520.9654301355536
FDR16,OUT010,566.2692226068473
FDZ60,OUT046,1581.1331598297463
DRG03,OUT045,2457.6091979281086
FDS56,OUT018,3773.7869487907387
FDU33,OUT045,816.8987189579984
DRD27,OUT035,1746.064562879392
FDW22,OUT046,3694.5132094660903
DRA24,OUT045,2627.174795647017
FDF38,OUT049,747.8256576012928
FDX48,OUT013,2433.123745644136
FDS58,OUT018,2405.5113297427683
FDC32,OUT046,1429.3953140522246
NCQ29,OUT045,3930.197612090585
DRK39,OUT018,1189.7444777529724
NCS38,OUT017,1934.177983221207
DRO47,OUT013,1920.357277817019
DRG27,OUT027,1200.3624111187514
FDC57,OUT027,5066.971552673838
FDS55,OUT046,2398.363360364194
NCJ06,OUT018,1748.8567347469705
FDO01,OUT019,255.04619341815038
NCM55,OUT045,3107.153816774431
FDC52,OUT049,2448.827810028482
FDQ15,OUT045,1256.5715499712257
NCT30,OUT027,1434.906195845784
NCR42,OUT027,1154.1957777673888
FDD28,OUT035,978.2462364370178
FDQ34,OUT049,1651.7715750761402
FDZ12,OUT027,3331.2693870782764
DRE13,OUT019,246.15405882741868
NCN07,OUT019,344.82488381856217
FDM28,OUT035,2904.530313230101
FDI10,OUT017,2856.748508168917
FDQ25,OUT013,2850.0287841583245
FDA38,OUT010,645.417803780652
DRI13,OUT049,3537.398345412569
FDY20,OUT027,2549.2235341845585
NCZ53,OUT035,3218.197814646606
NCM31,OUT013,2440.2976002325645
DRB01,OUT017,3156.649964552917
DRF37,OUT046,3973.966959520402
NCF42,OUT049,2990.7479691480185
FDF16,OUT018,2155.497010374159
FDB41,OUT013,789.9657967820722
FDR34,OUT013,4044.428709793589
FDR15,OUT018,2235.3366003677834
NCV42,OUT019,333.4576551220412
FDW51,OUT035,3415.404011073419
FDU36,OUT017,1599.0138474167943
FDX60,OUT049,1351.6450863380066
FDY03,OUT035,1947.7463157092134
FDW55,OUT045,3974.2526414056815
FDT01,OUT010,568.9809066435528
FDG58,OUT013,2478.51333129937
FDK21,OUT017,4198.316353039199
NCS41,OUT019,587.3570955811297
FDS10,OUT045,3084.846222662092
NCT53,OUT046,2595.73791396555
FDJ28,OUT018,2825.084131611179
FDX44,OUT045,1358.0736046648262
FDT20,OUT018,544.2164789066766
FDO44,OUT017,1692.0588196686224
NCX17,OUT049,3920.47456036033
FDY01,OUT017,1968.600433708661
FDJ12,OUT027,5517.566989766917
DRK35,OUT018,520.9090892566378
FDD47,OUT019,431.56090212568785
NCM53,OUT035,1684.1711136037252
FDO45,OUT013,1394.4026655882453
NCM42,OUT010,302.4948097964191
FDE04,OUT046,2841.769898689853
NCI30,OUT027,6136.0130361241845
FDZ19,OUT013,2945.714997878704
FDW57,OUT013,3022.448944843243
FDA25,OUT013,1687.9907148976024
FDT22,OUT046,967.8575833790634
FDP51,OUT013,1983.4252225169064
FDD48,OUT027,3045.600748071878
FDY39,OUT035,3292.8685649854297
FDO48,OUT010,687.9265968315901
FDD23,OUT027,5168.022297908795
DRN35,OUT027,1162.621291048745
FDT01,OUT035,3426.838199651308
FDC20,OUT010,117.35450054485008
DRJ35,OUT035,992.8835300630266
FDB32,OUT046,1511.4008414190214
FDL24,OUT046,2787.9205335337565
NCV42,OUT035,1888.326577863616
FDZ46,OUT046,1677.7665420598898
FDC15,OUT013,2420.0517891825043
FDD08,OUT019,1.729207403703912
FDY50,OUT049,1442.0008166940997
FDD36,OUT013,2078.731234554804
FDG57,OUT027,1403.9216202357275
FDL21,OUT018,556.8314055330347
FDN16,OUT027,2712.12255924398
FDJ09,OUT027,1274.7677391300763
FDS01,OUT010,504.1414797433609
FDV33,OUT017,4145.268600139101
DRE12,OUT017,1969.0271652745298
FDR07,OUT013,1612.190948078672
FDP48,OUT010,541.6949839580202
NCB55,OUT035,936.0936244365591
FDQ08,OUT013,946.0880070391089
FDR34,OUT035,4021.2222152785334
FDO33,OUT046,1878.3829920860796
FDP13,OUT045,746.4665219478424
FDX12,OUT049,4109.289539228157
NCT06,OUT049,2856.8768513110085
FDR16,OUT019,698.8600238375316
FDE36,OUT046,2686.752544586796
FDZ36,OUT049,3202.4285290915914
FDV13,OUT045,1377.485265845534
NCZ17,OUT035,735.2528282622126
FDU56,OUT045,3132.96634091563
FDM09,OUT035,2855.632857596621
FDV02,OUT017,2858.249640770508
FDS34,OUT018,1572.0890433028399
FDA11,OUT049,1501.8390390081554
FDP09,OUT017,3586.240746237047
FDB29,OUT027,3046.9630089336692
FDT19,OUT017,3034.3792103194305
DRH15,OUT017,761.1534510052826
FDY38,OUT046,3525.983340491279
FDF14,OUT027,3688.2868432023624
FDN48,OUT010,277.8970183178935
FDQ12,OUT013,3982.714190295752
NCJ43,OUT045,2779.5276284433735
FDE17,OUT019,368.97462681583943
FDB05,OUT035,3890.6249002657482
FDH10,OUT045,2771.6661281024726
NCR06,OUT017,793.3772744729126
FDU32,OUT018,1808.5163283380264
FDD56,OUT049,2987.628524439876
FDO36,OUT018,2591.9221133037345
FDH16,OUT010,246.69763299569252
FDX10,OUT018,559.4790548839959
FDZ37,OUT017,1428.1328522608753
FDU31,OUT010,649.7668073340694
DRC49,OUT049,2156.706539644174
FDL15,OUT045,2436.1795454679045
FDN32,OUT019,638.5297503238379
DRH59,OUT027,2027.3012724190125
NCU29,OUT049,2432.0203578280766
FDR37,OUT019,659.2412714657627
FDS14,OUT018,2306.7660283026917
FDU02,OUT027,5790.751737999227
FDJ08,OUT035,3169.099737555553
NCZ06,OUT045,3762.5327059335623
FDO31,OUT049,1345.5641236700058
FDH31,OUT018,1389.4398858859633
FDS58,OUT017,2771.3160238106893
NCA53,OUT027,1407.1071417327735
FDF50,OUT046,3114.4114849988514
NCW42,OUT049,3709.1137560723996
NCQ17,OUT045,2453.9832757134436
FDK51,OUT018,3987.3870243169695
NCW41,OUT010,423.5669338722137
NCR29,OUT017,946.1423652225117
FDB08,OUT019,434.35332059789783
FDA40,OUT027,2411.3053356436462
FDL14,OUT018,2292.0980687353544
FDB47,OUT046,3422.2582757267487
FDO03,OUT035,3947.3955783258557
DRK13,OUT019,447.5122933149411
FDX13,OUT010,805.3525713555849
FDF52,OUT046,3150.4084220096624
FDT11,OUT013,3119.110507983345
FDB08,OUT013,2614.715858163
FDQ28,OUT018,2399.117826323946
FDD29,OUT045,4074.2334450518842
NCQ29,OUT027,6162.817956114033
NCO02,OUT013,1032.3552623027952
FDR56,OUT010,565.1214100152326
NCM54,OUT049,2133.218552791327
FDP51,OUT035,1947.8486211289717
FDT38,OUT013,1354.6781970111624
FDZ20,OUT018,3466.325673200119
FDJ53,OUT013,2113.692538691429
FDX13,OUT049,4237.668199119579
FDP58,OUT035,3449.7662586768597
NCK31,OUT019,84.1612595482171
FDA35,OUT018,1786.7664714296334
FDV37,OUT018,2770.868110257121
NCO07,OUT027,5458.861813556732
FDA20,OUT045,3122.498282323415
FDZ59,OUT035,2726.092873296695
NCY17,OUT017,722.0649537418988
FDQ28,OUT035,2514.2025161504316
FDV35,OUT017,2476.3726729693553
FDQ36,OUT013,684.6118003930287
FDD34,OUT018,2461.5062053462616
FDK51,OUT045,4146.185675874631
FDV31,OUT035,2786.822889407254
FDR04,OUT035,1604.9432041429748
FDR14,OUT049,924.5837558880396
DRC36,OUT010,500.72878888545495
FDE39,OUT019,338.52896418065046
FDP57,OUT049,1676.0142438958158
FDE57,OUT046,2087.088917224271
NCN18,OUT046,1756.17588279165
NCQ05,OUT018,2222.3820418386945
FDW47,OUT035,2075.0568644071977
FDV46,OUT035,2179.4050716797024
NCP29,OUT045,973.7982007569099
FDE09,OUT018,1531.726525075346
NCU06,OUT027,6122.67221635735
FDT19,OUT010,433.3106360822067
DRF15,OUT017,2506.069889130587
DRI51,OUT013,2836.0678689255856
NCX54,OUT013,1666.2010880181042
DRE01,OUT013,4009.0215705800715
NCB07,OUT045,3076.286340742523
FDU50,OUT035,1886.4092877114756
FDG40,OUT035,720.9469710788959
FDW10,OUT018,2524.1684115859393
FDX51,OUT013,3265.419417798486
NCP17,OUT045,1023.3372184700212
FDP21,OUT035,3231.006663115208
FDL04,OUT045,1612.8465156947536
FDV23,OUT013,2144.170008138733
FDF24,OUT046,1333.0631160764842
FDH56,OUT027,3089.4739096221456
FDB51,OUT049,928.2335847028227
FDI58,OUT027,2597.5659528984106
FDR20,OUT013,763.982005933929
FDC51,OUT018,1826.3927564446203
FDB16,OUT027,2358.239178958757
FDE40,OUT049,961.831951349461
NCM17,OUT035,771.6112412531864
FDU56,OUT035,3260.2741593115925
FDS32,OUT019,328.983778076708
FDX02,OUT049,3850.5581783066364
FDT39,OUT027,3626.6937128627364
FDE35,OUT017,934.2224751096456
NCI42,OUT019,755.9352800361554
DRL23,OUT046,1663.7952252994885
FDA10,OUT046,2005.220551096674
FDA11,OUT013,1502.3229377454536
NCM06,OUT046,2386.5483962662283
NCT05,OUT035,4161.625642372487
NCQ02,OUT010,576.0089947333954
NCY06,OUT049,2159.5872607216747
FDY56,OUT035,3821.39514196466
FDL02,OUT035,1687.9497695136433
NCI06,OUT035,2878.927434577031
FDQ14,OUT045,2453.034981308012
FDQ12,OUT017,3904.1483763531032
FDP36,OUT046,845.3776475374709
FDK21,OUT027,6343.118157758681
FDO40,OUT045,2471.0339016586604
NCK54,OUT019,349.1207940688097
FDY09,OUT018,2736.9112434126123
NCW30,OUT049,4068.102255898792
NCC55,OUT027,1172.5750875503215
FDE58,OUT018,1639.2662408084818
FDR39,OUT013,3105.100631984258
FDU28,OUT049,3125.6201075352615
FDH08,OUT017,3959.9884040037427
FDG35,OUT045,2464.8626375877498
FDG22,OUT049,707.026376059301
FDC34,OUT035,2555.4537375452373
FDP15,OUT018,3454.9967602530733
FDK34,OUT010,705.1282257978642
FDU45,OUT035,1968.9347178186997
FDQ04,OUT027,1161.4239545613061
FDX22,OUT018,3223.8171827257333
FDB45,OUT017,1613.4144764064772
NCH43,OUT027,5425.776558523113
DRE60,OUT046,3459.327986991034
FDD17,OUT027,6202.804759271439
NCM54,OUT017,2148.996869587861
NCH55,OUT013,2186.905569932224
NCT06,OUT017,2717.988786848937
FDA48,OUT027,5528.581850733006
FDY58,OUT027,6232.607241702121
FDO25,OUT045,3281.3491965870703
FDN50,OUT045,1533.3303932246904
FDH35,OUT035,2689.4791495841787
FDK09,OUT045,3712.6595774970583
FDO16,OUT013,1453.4746521877387
FDW11,OUT045,1044.1895899490996
FDU47,OUT027,3543.291051897806
NCQ42,OUT010,314.9722069849795
FDK55,OUT027,2537.4775129206273
FDN08,OUT049,1948.0124861437803
FDT57,OUT045,3886.622737530927
FDJ12,OUT018,3015.0020933835235
DRL59,OUT017,874.9011121780177
NCN53,OUT046,875.8441715335274
FDO51,OUT010,20.028426834619204
FDK56,OUT017,3112.3272323723513
FDY12,OUT035,869.7130756116053
FDU15,OUT035,756.9444989580087
FDQ19,OUT046,3939.6823354239827
DRF15,OUT045,2455.0205178694932
DRE25,OUT019,275.5371502182476
FDK57,OUT018,1712.519145570892
FDD33,OUT010,658.5590021969409
FDR34,OUT027,6261.131233298514
FDU04,OUT045,2099.2872966288983
